Step,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20,data_21,data_22,data_23,data_24,data_25,data_26,data_27,data_28,data_29,data_30,data_31,data_32,data_33,data_34,data_35,data_36
690,3.5243595578318425,7.943603518773918,-0.4130063054289073,-0.6840017697497954,1.0700016660863263,-6.619573615488525,-1.1000828607146915,13.203819895190785,1.0034790478778532,-0.5810732750611621,1.1965313348715527,-0.9754472863585115,1.3269900734275706,11.143351594730051,4.42543889463915,0.3341701150431156,-0.23305856813039863,-1.8065918802333958,-2.5248669931120857,16.63121549017022,1.579060589629539,0.7274145367527588,0.24858942862489036,-1.1147980219187896,2.404565087558542,0.4435507256558106,-8.882497641636721,0.45522066975896947,-2.2050684515824686,-1.4747057484996504,3.0788528452576065,-0.44452904217897576,-5.113414820699245,-0.2295040587308793,-2.1893262267825495,1.1749552238018208
691,1.305633047559515,6.890145172495686,-0.32020685267571675,-0.8081111873134624,0.8715618118698053,-7.397081358663269,-0.935402251952281,14.257216930803208,2.1452714258223855,-0.9600661565905412,1.097071380975881,-0.5070550154244396,1.6515394032898272,9.905252026675738,3.7350039674919544,-0.13165024846410495,-0.4726021569561877,-1.870223684663516,-2.1513617431308107,15.284794472775683,3.0584785568508153,0.7029482276600847,0.24059371502302485,-1.862133274544387,1.8960426248575724,-0.15451170037403775,-8.424578485169405,0.1969837910465235,-2.14960286427017,-0.6056229249809033,2.6612093272404604,0.292358374793785,-5.041498022353962,-0.5580210047096632,-2.161064343788156,2.4016429075845998
692,-1.3144120543224405,6.383383334673497,-0.16324365714802472,-0.9328934541354257,0.7559562987877678,-7.662556731026089,0.7668397754279506,15.84747638994494,5.035561384828533,-1.3518072768592748,0.9122710526667019,0.04553508410940359,3.6287266682312573,6.287650516008776,0.9756574537075715,-0.22097350931774562,-0.3931256275921888,-1.6774492310825064,-1.9453350909639133,13.774900151055167,5.390267736069951,0.7907532422973504,0.21456029322259212,-2.308996768720222,1.7981724179625431,-0.5570092808074399,-8.17952818891475,-0.0841963869268175,-2.127225636574615,0.21871805298494537,2.1792731541352057,1.5761445767089797,-4.934334506799513,-0.8610204519634458,-2.091494218331653,3.5336044772885193
693,-5.249904714256985,7.520795699264817,-1.0602899984889491,-1.0975214440025327,0.6442423001460559,-7.500484638521725,-0.4460879692025828,12.110929382730983,5.939989041604029,-1.5430373660677958,0.6366578147757438,0.850156437533761,2.906423448621357,3.4186649595564775,-1.5373386872946924,-0.012588634325291344,-0.2300679860318891,-1.305891588922101,-1.3317697758509284,12.001197647193036,7.357272525244246,0.9127218502210329,0.15741973918788418,-2.4393261804167214,2.176762227462719,0.10152443865155,-11.378244109332561,-0.4596662452076452,-2.013222941557266,0.8434726404606822,2.9636908842130123,3.0642325549041094,-4.7968582933272375,-1.117214818951056,-2.0245098731530193,4.189727072979322
694,-7.67233155170924,7.605812139072318,-2.4593878329986136,-1.2949240434836626,0.6855423274499072,-6.6310697046144895,-0.9813367253422723,11.499537695914713,6.37764553153759,-1.6020909433896748,0.367494846864038,1.7041687609233098,2.144074421141097,2.1460296819738773,-2.0622157610392104,0.2334631413416606,-0.16591139856150638,-0.9270651473998313,-0.0014704926850665641,10.349253092039781,8.96780103568995,1.0246699947790143,0.12255146567938145,-2.433211228627156,3.2144000546954934,-0.09760185066599897,-12.252684360362538,-0.8268916441719264,-1.814244156620449,1.2974234331210146,3.173859406069528,4.347714632294979,-4.737296427320346,-1.297697743543521,-1.8780638782674577,4.1917781653495565
695,-4.043327511132894,7.28178268886282,-0.4027607807877123,-1.44263177264189,0.5895529506250666,-5.770821880138985,-0.7050135867738238,11.563850351718273,6.358583051821267,-1.7244357176734766,0.1675410116466075,2.371860804165418,1.9898809662140249,2.102456223699887,-2.3790312354484544,0.3816793966452857,-0.17586480145203354,-0.6380394766306727,1.2472763548060344,9.081300848394408,9.814160185620736,1.0990823907202372,0.0874552106638003,-2.2999516050784075,2.7573617883492956,0.6195668734351061,-13.15954978532743,-1.1537926872892676,-1.5101533577615343,1.7548907440288495,2.486003729897099,4.667380258275907,-4.85941420774064,-1.4645618722676381,-1.7458078634585712,3.8564746905779943
696,-2.3065065482338443,7.030621532833103,0.02401850567422194,-1.474852182953307,0.2994663891266528,-4.870111567281552,-0.11389612469385008,11.632411101766378,6.030086398786423,-1.8287730798178692,0.0570949408314402,2.6974734432767105,1.6804830751977913,2.256612636161104,-2.4215416927898468,0.41022022602799635,-0.23263281659359947,-0.47228069317496496,1.9698762538665417,8.190310206233674,10.393282479914257,1.1422160887682,0.04395733686286998,-2.0236863598412245,2.2395278997676553,1.1419598145012648,-13.320016968157464,-1.4161926208995779,-1.188852806108871,2.1026622268930204,2.1513084899780983,5.030346434336792,-4.865002908770556,-1.5685107355377892,-1.569332003908329,3.2436286833727004
697,-5.615036103373436,5.234691357384608,9.36417080519373,-1.5076800756456412,-0.0023434035129732147,-3.905348590474697,0.7249403195937169,11.841214614367932,5.210239186459392,-1.9513259634068059,-0.002856507026261416,2.7164215504365674,-1.4433973310177595,1.5259892617402846,-0.7433478408812594,0.3399648628170673,-0.32927344701821,-0.44879821461415,1.0960820910351103,8.57863057192361,10.613213763940099,1.1416354223740963,0.008815067062808372,-1.675413117100522,2.3647169218789625,1.621862249195246,-13.821947989041131,-1.5859372368729618,-0.8698700101109047,2.356951037502405,1.8014946458339374,6.906945383395568,-4.696885244611375,-1.685625448184111,-1.3788094792386802,2.3152493951743813
698,-5.878650360756188,3.8679300672575017,11.19848498181991,-1.550843364280618,-0.07286751772491319,-3.5092447558503497,2.1322705567247087,9.446705782209717,3.9631046268353463,-1.9729084321059152,0.20323667672452927,2.331734852189093,-2.788841991574123,1.7102100545306247,0.26939701589548276,0.21115094181238594,-0.21305857383023383,-0.7064477012646707,-1.3007732277666026,11.847462607532082,9.04621134891117,1.079200429909787,0.0429837583227797,-1.0728293355452594,2.8623544486766703,2.3909332249986663,-12.308038385728914,-1.6173015738728522,-0.5944135871235943,2.3834017352797523,2.0122663799615443,8.38137687838125,-4.79503756288248,-1.6708457143137576,-1.1893152952546002,1.2290245156947799
699,-5.272385100733127,3.8011620656359284,10.897877725024822,-1.5176820659028052,-0.07580366992332437,-3.4473006623103264,2.256729777406316,8.58324871365113,4.172413882795492,-1.8614866104927237,0.5682196069482144,1.5981492685140728,-3.8026283813227533,2.458773477842521,1.00489057251501,0.12029251639181428,-0.007199182491916123,-1.149635891197518,-1.500049631174916,12.590215749977537,7.735179912895556,0.8762247459464905,0.09448381779368623,-0.41501153360909837,3.8972822669466627,3.4654082694376527,-10.766538559472167,-1.572185384666341,-0.32853401063939697,2.3381034053823915,2.330373079748082,8.841314912899868,-4.756928438274207,-1.6338025249754324,-1.0486444846138725,0.06501682301367082
700,-3.39096713312244,6.2822293170530354,10.0310208107459,-1.5464649081641835,-0.02311600867723048,-3.467717125411482,2.325509852150637,7.558902132581699,4.816834058668254,-1.790291414598271,0.9493069029106458,0.6128295201256038,-5.053485094667556,3.22531484108699,1.040669494344634,0.06758848703192251,0.23104683534073206,-1.7009334149402575,-1.4034136449955759,12.92391589032989,6.586031040639162,0.6646320844015718,0.21857441363580532,0.21975404150647218,4.4545789019002155,7.103010100134739,-8.77912724740629,-1.3237028985097457,-0.029856022072083183,2.0305165715125746,2.2495283442672047,9.29683900667278,-4.711632753324842,-1.572273806795464,-0.9034124931851716,-1.0417852182528506
701,-2.73502021952442,8.032626058717733,8.988700244076014,-1.6148813876585624,0.06964799169869693,-3.6321813794933724,1.5523547004116387,7.357071354863866,4.94646696536855,-1.6941364504961052,1.2693546499669774,-0.5296247805668998,-7.180663935596662,5.156090272678521,-0.8367605661914924,0.0461583986484601,0.48217212056229064,-2.2998325943929734,-1.3946150407899096,12.727358762368862,5.26273433382408,0.5182348364901416,0.3559341457462646,0.7920266374750002,8.682728001297384,8.329787072919405,-6.076378118066683,-0.9833536632495079,0.16142552772312402,1.5083142450658573,1.3067446570490635,9.668557415097439,-4.828146578636939,-1.4740641197273825,-0.8076417765093215,-2.0225198058584977
702,-2.108689055705951,7.0094994037339475,8.26504231088931,-1.6993971151851004,0.16630569543734616,-3.942802398022572,2.9563453128295554,9.60077155583886,10.908428550165256,-1.6087505167749703,1.5123484203226527,-1.6227051220607358,-11.972493223361074,7.140115063331575,-0.8049038599778916,0.06055782614146402,0.7425890932844288,-2.8992995071948666,-2.8748644544241664,13.273185697874318,4.3412770953427176,0.5905609100901191,0.3090380431973398,1.3337131049320947,10.74722933645693,9.37250231406783,-4.567236875354061,-0.7569506673517857,0.12988246186774607,1.1083755730407343,1.92340896761257,10.188542118474652,-4.699020268024349,-1.3739194140037287,-0.7158231276530801,-2.8224094243704223
703,-1.8015871253445066,6.506893565160682,7.86773508468889,-1.8065543689673804,0.26695603109911403,-4.1945400969747455,3.5323777935567593,9.18202061328451,12.25109698230162,-1.4537392306260846,1.6203381562139836,-2.353623653189676,-14.493662930804561,8.755788033026867,-0.8359239460692388,0.04652121226000844,0.8694788991112612,-3.4134545522223623,-1.7845494883169248,12.963911186532037,2.8445820275162297,0.6314152462859888,0.197393653495506,1.7752585028571177,11.79865701457136,9.14408306095228,-4.388221877940018,-0.4906658140585561,0.09528655614624952,0.6215425165350215,1.9529997550229923,10.318736057220425,-4.720665264424973,-1.277170590435273,-0.6610053419926564,-3.331310675228818
704,-1.39042829390834,6.145750535972507,7.293502171549068,-1.8377321368411952,0.36226091530512294,-4.51798123701826,3.8657286198163803,8.579553813511984,11.915009113099577,-1.264915520002318,1.7214856780467962,-2.751933663833849,-15.530801696181207,9.765446018887435,-0.6005591449877259,0.027831992406750744,0.9410035294145153,-3.809083787354839,-0.8506057311829401,11.908389985184366,1.8953600799667534,0.6310953245311295,0.19585637859549035,1.9823376554144072,12.247350637852012,8.590160264180552,-4.718851023095926,-0.18623557219573406,-0.005593024958044628,0.12651478670754912,1.7392619097638022,10.113712113309155,-4.797440002324211,-1.148410440829072,-0.6336709305524265,-3.5260566344674094
705,-1.0351986507138555,5.968234918311817,6.889324422040518,-1.926791220869357,0.4733347231250363,-4.71868347061814,4.168912650249598,7.941324845736354,10.67787636581951,-1.0957828296830026,1.8431794592769537,-2.8626715287296136,-15.5542517837204,10.188392166646443,-0.13352465846034625,0.027109720841223393,1.0361730703641208,-4.004377263769852,-0.11058280001221213,10.669119853201856,1.2568418872597247,0.6492109439592502,0.19103022286963842,2.00704157336492,11.938960580883974,8.0748725824262,-4.848318807015395,0.20445790196956576,-0.07015334846186462,-0.37846801618972437,1.52076080148861,9.729869990423765,-4.794623250259601,-1.0602050948677388,-0.6285075416396103,-3.436611564233238
706,-1.1035292848963312,5.966784467143833,6.522935127899527,-1.994184758914663,0.5746440731845369,-4.828005665353629,4.296703698865893,7.270618224744756,9.933156491455007,-0.9570751282525759,1.966357446239762,-2.6382508378608804,-15.443642827433942,10.004415998663715,0.3782315227529675,0.03965237689720847,1.154105887923307,-3.9648385004956097,0.10089072622534775,9.246652240721684,1.1707980149601587,0.7285908234679388,0.17862955997423413,1.9271342164026035,11.344739190663805,7.76714367253584,-5.035397776392118,0.6284870612979468,-0.09266699400372473,-0.8360974797395393,1.2492966160489605,9.444744780996364,-4.821719081132569,-0.9917870813770866,-0.6268981836380488,-3.1289733539536346
707,-1.6914630021170451,6.084791295572898,6.137045181735801,-2.087569694306472,0.6796374510823935,-4.648531706498767,4.2812702144072,6.588671658857779,9.250059998169279,-0.8402923371314269,2.166920762372595,-2.0654919633591193,-14.84075280345122,9.356254650065557,0.8207255436324552,0.054420976599575295,1.3211820072846443,-3.588999220699877,-0.22318183228234184,8.070444475053034,1.556003153530293,0.8006443447792145,0.17517731510756215,1.7454303436297776,10.544537434107456,7.552147739335484,-5.646086231773451,1.0837731197604736,-0.11449973702188128,-1.2330259449876118,1.029671980712065,9.330039986986089,-4.822633444508943,-0.9287959267061954,-0.6371522917374612,-2.6063063415188887
708,-2.330680099004689,6.318289036559012,5.759658886497368,-2.1758140561808927,0.7665133954887745,-4.256569517295847,4.119885886835236,6.152781086839008,8.547126460894068,-0.6981182498050715,2.349060262292974,-1.2628144698218584,-13.798771681077389,8.43546994503512,1.4305216024320773,0.0696077861581364,1.4473466761419371,-2.923689052259763,-0.7308851977027934,7.1031319878546695,1.827728781769211,0.8937919651390548,0.20602967410603967,1.4686043668948632,9.58646867402034,7.495429088916595,-6.346403363710127,1.5544558024908512,-0.17955584701743524,-1.580151024645547,0.9648266488199422,9.482743264716884,-4.739282740383233,-0.8694084580604174,-0.6501896367438776,-1.8755522596484027
709,-3.1949629890736504,6.488115107640561,5.543160922013084,-2.324190031659575,0.8339050128980705,-3.5664979392804415,3.032877899065189,4.75348787818212,7.693762514259673,-0.582255662875779,2.610471685512147,-0.37976476781394436,-12.219821207471535,7.379687483892179,1.3834720250251473,0.10954774929301622,1.6427915404414029,-1.9966600225918052,-1.0864226496168696,6.187760364674585,1.652375390000791,0.960265837956253,0.2882743145915605,1.127905235539995,9.423810981045488,7.456318669484523,-6.8680962105881065,2.0393758472386017,-0.23505858782378988,-1.9204352803942544,0.6701693146665334,9.818792927647213,-4.771722194263216,-0.8110168635154338,-0.6809186798323894,-1.1118926310330484
710,-4.224310924934244,6.5355140667197755,5.2038057813143865,-2.487117751906159,0.8810788774929255,-2.7797566152305038,2.5884915104224118,2.6789872731572286,6.047740874646547,-0.5029027603734723,2.949289299831761,0.4792912311413912,-10.408734146826378,6.176545705985996,1.3539930330767165,0.18028060431759868,1.854040341950161,-0.9043194925167107,-3.209262776546001,4.408274168295995,-3.8396636225078185,1.2393043603218956,0.27459486509723424,0.6300528076519075,8.106151650615804,7.531699943670926,-7.313592229691998,2.5246249222039503,-0.3083328476418943,-2.1787583933616497,0.9372334990237293,10.110853834150383,-4.8847186234206585,-0.740911838114439,-0.6501318349824038,-1.4308782644482294
711,-5.416696803128354,6.548021028488557,5.056431056664756,-2.677612903151064,0.9131002483263906,-2.0521477040242484,4.16106322143441,3.6041084087674857,4.16601873930726,-0.48155904921022163,3.2390240723639443,1.28910859382349,-9.957307342506898,4.925522164946331,1.5954660570319095,0.3184447830449966,2.118235999787446,0.2691919771172061,-4.4380878758921005,3.54802710285246,-4.8998719671903155,1.6220743838538247,0.20849898643332174,0.0001906225359011293,5.653894437542169,7.4272884440028895,-7.523672649236223,2.984604863401357,-0.4124206469503321,-2.4052246323406954,1.153297629257234,10.348300063666137,-4.684679580462503,-0.6593436869219729,-0.5865676613102508,-2.7136719025043794
712,-7.701590593252736,5.593777559069476,5.819709806119692,-2.7972044503632127,0.9304149920798301,-1.299864635942204,1.9828134677601095,5.036903330307449,3.9240591076077096,-0.30658959511119405,3.348317307695539,2.2346389910754665,-14.378350276825257,7.201426871993429,2.3691642365516667,0.5267596342606788,2.4468428393633763,1.4062038437544533,-6.981648087729347,4.029274756735909,-4.717150640542509,1.9200068081718709,0.25540314697804767,-0.6673911316491108,2.1956492915840076,3.5898428345108813,-2.867731442733311,3.4972886504067766,-0.45389313831760175,-2.882791780431341,1.1734950007397547,11.299325097395634,-4.518476151281909,-0.5684229209088538,-0.5399643140587264,-4.281213437895116
713,-8.81156753328228,4.928805435232927,7.056085808470509,-2.932492019665231,0.9330314936587508,-0.6021335008128162,0.2667881111165055,5.546381435411196,4.061367922196855,-0.10896158853056513,3.3576214216726745,2.712455174565274,-14.819833711899832,7.523149875342562,2.4606896598108587,0.7639126793076579,2.7616554219366134,2.6439759943270245,-8.275666519830434,5.106344638785877,-5.037829643152398,2.1245958749987004,0.40552704082227947,-1.2668170052755758,0.7686409698399234,2.6558333357341284,-1.5994023227615448,3.4900397891487267,-0.6513469949876004,-3.2675719882478176,0.762289286608281,11.903285089554922,-4.461494387350553,-0.4227554086797318,-0.5028396522058256,-5.784287508108287
714,-9.807158111950336,1.5462987432640203,13.578488778237054,-2.9936795252999455,0.9493749368932269,0.11781154348252311,-1.1804637617702354,6.955326638065801,4.2500154571712905,0.10220863146101229,3.21793628597115,2.6500568199337087,-8.767510411659245,2.343275860116447,4.453127971284779,1.0501129266839977,2.923292940427949,3.787355592326547,-11.099196116175353,8.075425844663252,-4.643291533337423,2.202051040326914,0.5881744567323484,-1.7331120866341374,-2.1092646082865554,1.8994810196102632,-0.46093624709961045,3.2760845765622255,-0.885662152651227,-3.6098534838247307,1.8118239998453949,11.87862258937516,-4.659879849582641,-0.25518331917215953,-0.48240373448260326,-6.708725177172705
715,-9.602238066294834,-1.1081523123410044,15.006739393900967,-3.0824971268424917,1.113617093864766,1.5537421672569707,-1.8968606557144403,7.935827376314762,4.330454449468497,0.2611699504444639,3.0975443778835303,1.7022593231236745,-7.450932930967227,-0.6901364067502059,5.4534485131300166,1.1628526422568242,2.8709981624328726,4.821501983228775,-11.155150153728913,9.201777814801483,-4.829816814953964,2.2797094121177754,0.8588742459869549,-1.9722074749571834,-2.777777965153507,1.4983009128558253,-1.4682769780783138,2.8406113827353128,-1.045896035199037,-3.965458640865742,1.5122774102351093,12.36085425369025,-4.579414778404211,-0.07525855441061707,-0.526256895816968,-7.360636430859785
716,-9.636978689159585,-2.8212014287463814,14.750357181871587,-2.9961224948667455,1.3211061076474468,3.400477405207967,-2.3992678711946636,8.338778323331658,4.474444397269323,0.3555101333202902,2.868188150925171,0.2510043864465914,-7.160210206930738,-2.2450121774182388,5.65452121724876,1.2528398659697337,2.7967243037934115,5.459061569473358,-9.857029188189518,9.851053919755277,-4.954634048719906,2.2686372056235933,1.1009513435369602,-2.008422539258333,-2.6481044091341324,1.2211945268602045,-2.9016172356368353,2.37579155238669,-1.237717298769464,-4.1818126913454865,0.6661602166683294,12.615051511248307,-4.537698531999718,0.13019312689733806,-0.5732095796141597,-7.671444310522088
717,-9.974009232683768,-3.7577953331110963,14.30432793560811,-2.7749531732426513,1.5482308562908516,5.347096047213597,-2.717912701473978,8.26204494569536,4.593118248269021,0.412810973183041,2.6784269880870255,-1.4294895738715838,-6.909079875989113,-3.5727123441176856,5.23990447123638,1.4071736537101183,2.7797138936746935,5.508808365198591,-8.26247183612097,10.375120305518301,-4.921772598377065,2.262165086081493,1.2671646066996345,-1.8150367787643014,-2.1721615261033334,0.9781848562664869,-3.8901641630566512,1.8771474040822436,-1.4865265905702463,-4.285364143874583,-0.3891417545096446,12.511648553678556,-4.460822708562915,0.3535578142537834,-0.6051828268169148,-7.769504687406585
718,-10.653354842496379,-4.372874296883298,13.399746525775166,-2.373747273464135,1.7209061293673307,7.403005845647742,-3.0602673249646064,7.8624641819500285,4.651709641422565,0.4294979163502071,2.5332985339016876,-3.2314621420545753,-6.710106488821771,-4.496446653859784,4.818503540499359,1.6487868584988816,2.806473634501846,5.07343818919426,-8.756228421499605,12.803377354672852,-7.407746869470494,2.2209289534198455,1.353345757257224,-1.4696107183469296,-2.3513520744209666,0.8285034171810178,-4.454908780447594,1.3896832010582987,-1.8015669919588957,-4.158737923893865,-1.2023004409365632,11.890003742327078,-4.3919986660403785,0.5879737561557622,-0.6145828884835117,-7.565426563659443
719,-10.912570246176585,-3.7335119971531587,13.07604796577923,-1.835795548482937,1.8074878209715164,9.367249043345755,-3.4326030327912602,7.51833790410072,4.63626941975612,0.4170792117275188,2.401548031087701,-4.937713420931873,-6.350823250925475,-4.625874525409131,4.071628615192209,1.9532086703016756,2.8293524929126947,4.116500641311277,-7.988842594310167,13.553907884987781,-7.380088273672879,2.0769062192198295,1.3882386502541952,-0.9088230797048467,-2.496830988299085,0.9191623601466992,-4.329980250862906,0.9205536261249092,-2.1647113808641327,-3.888738534361818,-1.7249377734776998,11.487851045123415,-4.359453866650277,0.8228494951417867,-0.6454283774235207,-7.0041282137737175
720,-10.57322208467049,-2.2325473043453288,12.976958208888325,-1.2352481561334971,1.807163373484797,10.911287296734534,-3.7627484700277716,7.154680006527652,4.674112696668126,0.3702340944484479,2.2619384941323335,-6.488260097754303,-6.0044653414205476,-4.160503324094397,3.2849404838196397,2.22191874264121,2.9037823982852236,2.758925246602546,-7.128918053416438,13.198922851456379,-6.559567584710286,1.9015623988546149,1.3746866783977343,-0.2923236534494489,-2.8973005019359555,1.6026150702132433,-3.866476095085876,0.4946201174641931,-2.508607096618834,-3.373436445518207,-1.9703299854119445,10.900041257511225,-4.23374855871836,1.0705900524804877,-0.6731618006914354,-6.039428760997422
721,-9.500376919747305,-0.48235384661094616,12.601087375663479,-0.6390125943204693,1.7336498440452615,11.9733901075414,-3.770150066964674,6.752318505372042,4.721138304724916,0.294134577955941,2.1399666516152474,-7.577175303579133,-5.584460052151188,-3.14611353150826,2.013811505665154,2.470127312397287,2.9776436078387505,1.1111242821301035,-5.930060952692808,12.899967554961554,-5.8574759815220725,1.7791574039134623,1.3739086035039207,0.18362321169789578,-3.4750133878938056,3.0098275608634366,-3.19796490093798,0.054183969086770055,-2.851195609975827,-2.6761346459386353,-2.1295556216619937,10.53015282412125,-4.141067510725707,1.2846495011103027,-0.7124406116802944,-4.876249735053444
722,-2.6573022613850874,4.532206618881001,9.366489652990175,-0.24109445440193833,1.7299723558286235,12.903169615256736,-2.6245672328659553,5.213617939114798,4.733932449886405,0.22215268100368052,2.102066259580151,-8.314497092371298,-5.474347240761675,-0.3292494442129678,-1.353990918254856,2.5966050522755664,3.0698409433881393,-0.6878329308026618,-5.877169377574941,13.862435519803837,-4.915032241038647,1.7463740515397674,1.380140583441082,0.4746980956170269,-6.262584828991503,7.2830913558501855,-0.47204290322695774,-0.32885125691404804,-3.1616196028627424,-1.889719057235651,-2.9633469531891556,9.14757857628336,-4.013422537627583,1.4811903568825115,-0.7638092588207941,-3.72652143047792
723,0.7034483302140414,5.67951891478864,7.735992404885963,-0.009643508841888268,1.7741577072937833,13.406624328201277,-1.9342453578211665,4.487735858781522,4.697454747516989,0.14742002207213356,2.152157336731885,-8.448126734669053,-5.651320777049089,1.9375662748444251,-3.6536096859397857,2.689128975864959,3.267145565232744,-2.4662769758363967,-4.617313476608196,13.649337211509284,-4.29379082513628,1.7872849902243209,1.4258669522238254,0.6059059700149834,-7.29888704839956,9.612158730069824,0.4676166690047636,-0.7118261388663865,-3.381911012984709,-1.0857327180162741,-3.293390660160096,8.642842820249886,-4.184622796045593,1.6346992872577277,-0.8040765398402295,-2.7472148421321574
724,1.0115684927166901,6.707004256046651,8.935981154442715,0.10311633067998452,1.6680815857193036,13.392069868990609,-1.9177292894433426,3.067063446399812,4.663117525114348,0.05146592315571142,2.2591133406545674,-8.231949550498854,-2.9641539265466506,2.1686054305640767,-3.597048577113908,2.8805894973228567,3.5696130693926027,-4.013652412857695,-3.8313086193862937,14.011487402607756,-3.6291042357915826,1.882369196137903,1.4117513087617426,0.6116074709203462,-8.118301872056799,11.503520036064357,0.42386792415689845,-1.153173849130687,-3.662067382724265,-0.43793147333206234,-2.283426588726518,8.290843931470862,-4.434671311558198,1.728302559445771,-0.8591783378553539,-1.8773331673927378
725,1.2389848145523392,6.949597886336169,9.025891064947789,0.24101516005312984,1.5239480457346835,12.624057512632636,-2.0128298186958027,1.699437554887719,4.389439515845527,-0.0285782082393174,2.342054015689965,-7.51935896149554,-2.3519838883205044,2.406460961714903,-3.9261379357614485,2.8221083302044474,3.742638620777436,-4.942779460873461,-3.147500400343305,13.537618694272513,-3.225317441913282,1.9643055338587845,1.4205674356740643,0.4987754510142942,-8.384283576195271,12.802729553477816,0.14524700797506732,-1.5614708466684006,-3.8321040492984526,-0.09929118288826319,-1.6537951313577701,7.934510989434992,-4.506246313880929,1.8317605514272897,-0.9723228346442314,-1.2042110050475
726,1.357004606250487,6.598150313988479,8.866779161160535,0.32818051534549375,1.3617146536189089,11.142381718388648,-2.3450717516198236,0.27561723355939893,4.09525532613833,-0.08227983203372262,2.473329058160548,-6.5679795483894665,-2.53289930825708,2.7214912687205586,-4.347340245011072,2.781446894485829,3.8180335827098126,-5.277643802104227,-2.6916434809221186,12.833589440220557,-2.9696502282327915,2.099764683608675,1.3978764700661934,0.27993203526027804,-8.336326059347511,13.546662567677053,-0.3526414907281001,-1.9393952341266385,-4.002893588742036,-0.07569490933261003,-1.175074597864345,7.26168532788605,-4.492865712550361,1.8955294529492006,-1.1241374672020978,-0.7476267128876647
727,1.4207677414047881,5.925789603498539,8.646718940057285,0.3502075649583393,1.199646129641727,8.976487525735473,-2.6902999980616538,-1.1432590526539557,3.817534141753833,-0.08834382728692879,2.6415909122513517,-5.463979999597566,-3.1146086199808374,3.1186648264703027,-4.79106199025538,2.6398503035866274,3.9408627717780766,-4.9845593024024355,-2.6414888373001983,11.926036080853523,-2.8676189363659477,2.1733107159594844,1.3909987839691298,-0.029295131616047007,-8.184212240632638,13.742634263133414,-1.0666122803364746,-2.330495410574081,-4.166941338901121,-0.3397398238087225,-0.9669704619292994,6.693671368931061,-4.358718928762099,1.9526784840680749,-1.3108974744144541,-0.4388084422271512
728,1.4489655881559784,5.008142440844364,8.398331399357822,0.31975749164369094,1.0488368203881129,6.499526982268685,-3.481130163241081,-2.4433468218008945,3.4886180010715524,-0.034656994598880955,2.8209316891268164,-4.3408582070275274,-3.96018216820922,3.5875133600448694,-5.27501798059132,2.571742690873259,4.10546507492654,-4.006630282803329,-2.8477841320063404,10.99927543918312,-2.804943666613722,2.2562829835676066,1.3901247699836223,-0.38889276112175547,-7.659459324468862,13.22343964652627,-1.877347291704827,-2.587316135454752,-4.298630332473922,-0.8744724259883018,-1.0088513799691328,6.174170387611186,-4.138665292988843,1.9656447462592606,-1.4782955095608032,-0.19971422190403504
729,1.4383559125061225,4.018894270899022,7.984706618718909,0.26235170385335976,0.9243227572129536,3.47820090121871,-4.482114709967368,-3.5822951036595994,3.0671487224916016,0.08396034901328539,2.9504057780292743,-3.241439437795858,-4.857839616667377,3.9870501919154604,-5.692461391632681,2.5177097649319933,4.1534289404445,-2.5438715811754737,-3.1899677277855476,10.075988802396514,-2.8181068934814566,2.316290483825497,1.4295836288370367,-0.7154430230357128,-7.118231768902026,12.719878634875496,-2.5143210005396988,-2.788843172080972,-4.444770786657303,-1.600801307501196,-1.1967480907300856,5.533390543789947,-3.973678532124164,1.9643882315168941,-1.6661948974453695,-0.010875251383606425
730,1.4155863558205863,3.3442877271392617,7.6622410639605425,0.20262563928958333,0.8315332192464697,0.3089819535481827,-5.861144568904383,-4.464191961219476,2.628062681700951,0.272611349367725,3.0282628028642593,-2.403278452840813,-5.579976963786831,4.232030138153654,-6.003979143233535,2.5227551629070595,4.108155288825711,-0.6346788034283181,-3.5517442405047412,9.356379631143287,-2.87284622171244,2.3331623825438994,1.479772649894369,-0.959549929496957,-6.586258287770396,11.85769771743517,-2.8345612208067283,-2.8599105854964004,-4.586074569690714,-2.46365935511685,-1.4599916438081537,4.892990758961039,-3.8864746235590464,1.9512955499343885,-1.8712726369267554,0.1383881474703511
731,1.5811156800690638,0.860101251762811,5.769763969247614,0.3502439152568196,0.8140914463246779,-3.0324910361237336,-7.040150323171581,-2.5275012149757563,2.210385452673515,0.46794652219758454,3.091444907126653,-1.7429349895868271,-7.060166519859946,6.886209839101905,-7.601826936286893,2.4347040883634627,4.011618107093848,1.504688611710603,-5.49784729582203,7.925975498310098,-3.787307911127971,2.219981352078343,1.5792523734405985,-0.7920918868210483,-1.3624256922322258,5.9545853688283685,-7.0040890646005725,-2.4553098753893985,-4.512887274698546,-2.9750271960813883,-3.2295913227381723,4.871806532068416,-3.608556743219531,1.9260717975379544,-1.9979836736737207,0.3461440547853762
